victim_age,offender_age,incident_hour,latitude,longitude,month_num,relationship_name,victim_sex,offender_sex,victim_ethnicity,offender_ethnicity,victim_race,offender_race,location_name,offense_name,offense_category_name,crime_against,ct_flag,hc_flag
41,77,23,-75.54,40.4,10,Victim Was Stranger,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Asian,White,Residence/Home,Purse-snatching,Larceny/Theft Offenses,Property,False,True
37,30,14,-74.91,41.24,6,Victim Was Acquaintance,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Asian,White,Residence/Home,Destruction/Damage/Vandalism of Property,Assault Offenses,Property,False,True
68,54,4,-74.24,40.82,6,Victim Was Stranger,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Counterfeiting/Forgery,Counterfeiting/Forgery,Person,False,True
78,91,6,-74.77,40.48,11,Victim Was Other Family Member,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,All Other Larceny,Motor Vehicle Theft,Property,True,True
2,34,2,-74.51,39.31,8,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Intimidation,Fraud Offenses,Property,True,True
52,51,2,-75.51,41.04,4,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Asian,Residence/Home,Sodomy,Destruction/Damage/Vandalism of Property,Property,True,False
95,84,5,-74.45,39.49,11,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Shoplifting,Homicide Offenses,Property,True,False
82,95,20,-75.28,39.6,6,Victim Was Friend,F,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Cyberspace,Statutory Rape,Stolen Property Offenses,Property,True,True
48,78,6,-74.54,40.34,5,Victim Was Stranger,M,M,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Kidnapping/Abduction,Homicide Offenses,Person,True,True
94,45,21,-74.03,39.94,12,Victim Was Neighbor,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Sexual Assault With An Object,Stolen Property Offenses,Property,True,True
94,42,2,-74.07,41.12,9,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,School-College/University,Intimidation,Stolen Property Offenses,Person,True,True
77,92,1,-75.41,39.82,4,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Murder and Nonnegligent Manslaughter,Extortion/Blackmail,Person,True,True
98,16,18,-74.28,40.21,2,Victim Was Acquaintance,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Identity Theft,Sex Offenses,Property,True,True
21,63,21,-75.21,39.66,10,Victim Was Stranger,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Statutory Rape,Robbery,Property,False,True
28,35,9,-73.97,40.18,9,Victim Was Other Family Member,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Restaurant,Murder and Nonnegligent Manslaughter,Arson,Property,True,True
35,76,16,-74.08,40.17,7,Relationship Unknown,F,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Murder and Nonnegligent Manslaughter,Counterfeiting/Forgery,Person,False,True
3,19,3,-74.21,39.51,6,Victim Was Neighbor,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Burglary/Breaking & Entering,Homicide Offenses,Person,False,True
16,74,23,-74.85,41.03,11,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Purse-snatching,Bribery,Property,True,True
18,21,2,-73.94,40.31,9,Victim Was Child,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Wire Fraud,Sex Offenses,Property,True,True
44,30,0,-74.83,41.08,6,Victim Was Boyfriend/Girlfriend,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Credit Card/Automated Teller Machine Fraud,Counterfeiting/Forgery,Property,False,True
77,85,6,-74.5,39.69,10,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Restaurant,Intimidation,Destruction/Damage/Vandalism of Property,Property,True,True
87,88,12,-75.41,39.99,1,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Sexual Assault With An Object,Stolen Property Offenses,Property,True,True
37,68,0,-74.07,40.24,7,Victim Was Boyfriend/Girlfriend,M,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Kidnapping/Abduction,Robbery,Person,True,True
23,34,7,-74.71,39.82,9,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Bar/Nightclub,Burglary/Breaking & Entering,Assault Offenses,Person,True,True
25,76,0,-74.11,40.29,5,Victim Was Parent,M,F,Not Hispanic or Latino,Hispanic or Latino,Unknown,White,Residence/Home,Rape,Sex Offenses,Property,True,True
66,71,11,-75.48,39.06,9,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Cyberspace,Counterfeiting/Forgery,Burglary/Breaking & Entering,Property,True,True
23,77,18,-74.66,40.38,8,Victim Was Sibling,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Extortion/Blackmail,Kidnapping/Abduction,Property,True,True
99,86,2,-74.49,39.0,4,Victim Was Boyfriend/Girlfriend,M,M,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Impersonation,Assault Offenses,Property,True,True
79,89,5,-75.26,39.04,9,Relationship Unknown,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Restaurant,Sodomy,Extortion/Blackmail,Property,False,True
21,12,20,-74.92,40.56,5,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Cyberspace,Stolen Property Offenses,Human Trafficking,Property,True,False
80,69,3,-74.54,40.17,8,Victim Was Friend,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Hotel/Motel/Etc.,Extortion/Blackmail,Extortion/Blackmail,Person,True,False
36,89,14,-74.36,39.99,7,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Intimidation,Robbery,Property,True,True
36,77,22,-75.35,40.23,7,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Shoplifting,Stolen Property Offenses,Property,False,True
90,7,8,-74.92,39.95,9,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Intimidation,Motor Vehicle Theft,Property,True,False
93,71,11,-75.0,40.06,4,Victim Was Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Grocery/Supermarket,Identity Theft,Fraud Offenses,Person,True,True
50,23,17,-74.84,39.38,5,Victim Was Friend,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Other/Unknown,Purse-snatching,Homicide Offenses,Property,True,True
15,18,12,-75.37,40.1,4,Victim Was Parent,F,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Convenience Store,Counterfeiting/Forgery,Robbery,Property,True,False
20,12,5,-73.9,40.08,6,Victim Was Stranger,F,F,Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Residence/Home,Kidnapping/Abduction,Fraud Offenses,Person,True,True
45,88,0,-75.06,39.47,9,Relationship Unknown,M,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Parking/Drop Lot/Garage,Aggravated Assault,Fraud Offenses,Property,False,True
21,29,8,-74.78,40.58,7,Victim Was Stranger,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Statutory Rape,Fraud Offenses,Person,False,True
34,32,13,-75.51,40.72,3,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Destruction/Damage/Vandalism of Property,Burglary/Breaking & Entering,Property,True,False
13,72,5,-75.27,39.73,12,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Statutory Rape,Bribery,Property,True,True
38,32,6,-74.03,40.2,2,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,All Other Larceny,Extortion/Blackmail,Person,True,True
80,52,14,-73.91,39.11,1,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Restaurant,All Other Larceny,Assault Offenses,Property,False,True
2,27,7,-74.28,40.34,3,Victim Was Neighbor,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Homicide Offenses,Property,True,True
40,34,10,-74.62,38.98,3,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Rape,Embezzlement,Person,False,True
39,94,6,-74.06,39.15,2,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Hotel/Motel/Etc.,Wire Fraud,Bribery,Person,True,True
44,14,8,-74.89,40.24,2,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Credit Card/Automated Teller Machine Fraud,Bribery,Property,True,True
73,65,4,-75.12,40.42,9,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Asian,White,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Destruction/Damage/Vandalism of Property,Property,True,True
73,22,21,-74.94,40.18,2,Victim was Ex-Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Theft From Building,Assault Offenses,Property,True,True
11,75,2,-74.98,40.42,4,Victim Was Parent,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Hotel/Motel/Etc.,Murder and Nonnegligent Manslaughter,Extortion/Blackmail,Property,False,True
16,75,6,-74.21,39.96,1,Relationship Unknown,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Simple Assault,Embezzlement,Property,False,True
91,42,11,-75.42,39.46,4,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Aggravated Assault,Larceny/Theft Offenses,Property,True,True
12,41,21,-74.47,40.7,12,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Stolen Property Offenses,Bribery,Person,True,True
91,77,22,-74.16,41.2,7,Relationship Unknown,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Purse-snatching,Arson,Person,False,True
64,16,16,-74.82,40.68,7,Victim Was Stranger,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property,Burglary/Breaking & Entering,Property,True,True
85,91,4,-75.28,39.21,2,Victim Was Acquaintance,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,All Other Larceny,Arson,Person,False,True
73,74,1,-73.97,40.2,1,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Counterfeiting/Forgery,Person,True,False
61,84,13,-74.44,40.69,3,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Burglary/Breaking & Entering,Property,True,True
27,6,14,-74.19,40.29,6,Victim was Otherwise Known,M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Kidnapping/Abduction,Counterfeiting/Forgery,Property,True,True
88,51,14,-74.2,40.71,12,Victim was Otherwise Known,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Identity Theft,Stolen Property Offenses,Person,False,True
49,64,7,-75.26,39.02,7,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Rape,Human Trafficking,Person,False,True
16,5,18,-74.4,41.01,4,Victim Was Child,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Asian,Residence/Home,Theft From Motor Vehicle,Larceny/Theft Offenses,Property,False,True
11,85,21,-74.96,39.21,2,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Extortion/Blackmail,Fraud Offenses,Person,True,True
48,74,8,-74.92,39.26,7,Victim Was Neighbor,F,M,Hispanic or Latino,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Asian,Highway/Road/Alley/Street/Sidewalk,Wire Fraud,Arson,Person,True,True
94,2,10,-75.06,40.15,3,Victim Was Stranger,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Shoplifting,Human Trafficking,Person,True,True
59,76,23,-75.29,39.06,12,Victim Was Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Cyberspace,Counterfeiting/Forgery,Counterfeiting/Forgery,Property,True,True
100,96,4,-74.91,39.39,9,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Murder and Nonnegligent Manslaughter,Robbery,Person,True,True
7,85,9,-74.2,39.87,3,Victim Was Other Family Member,M,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Wire Fraud,Motor Vehicle Theft,Person,True,True
80,87,0,-74.56,39.47,2,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Unknown,Black or African American,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Assault Offenses,Property,False,True
87,4,20,-74.49,39.02,12,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Robbery,Robbery,Property,True,False
85,94,16,-74.63,41.2,8,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Asian,Residence/Home,Sexual Assault With An Object,Destruction/Damage/Vandalism of Property,Property,True,True
9,37,5,-74.9,40.57,5,Victim Was Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Restaurant,Credit Card/Automated Teller Machine Fraud,Bribery,Property,False,True
1,25,11,-75.4,40.03,5,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Asian,Cyberspace,Destruction/Damage/Vandalism of Property,Extortion/Blackmail,Property,True,True
83,34,2,-74.04,41.22,8,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Convenience Store,All Other Larceny,Larceny/Theft Offenses,Person,True,True
14,53,8,-75.16,39.99,11,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Impersonation,Fraud Offenses,Property,True,True
2,18,8,-74.86,41.18,9,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Stolen Property Offenses,Person,True,True
87,8,23,-74.36,39.08,2,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Robbery,Arson,Person,True,True
82,67,1,-74.96,39.09,5,Victim was Ex-Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Aggravated Assault,Destruction/Damage/Vandalism of Property,Property,True,True
84,19,18,-74.36,40.37,10,Victim Was Neighbor,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Native Hawaiian or Other Pacific Islander,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Kidnapping/Abduction,Property,True,True
24,74,4,-74.44,39.7,10,Victim Was Neighbor,M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Impersonation,Motor Vehicle Theft,Property,True,True
74,28,4,-75.21,40.82,11,Victim Was Spouse,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Service/Gas Station,Rape,Bribery,Person,True,True
57,9,21,-74.84,40.67,7,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Statutory Rape,Extortion/Blackmail,Person,True,True
14,43,3,-74.98,39.72,8,Victim Was Sibling,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Rape,Robbery,Person,True,True
98,8,9,-74.37,39.9,12,Victim Was Child,F,F,Not Hispanic or Latino,Hispanic or Latino,Unknown,Black or African American,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Extortion/Blackmail,Property,False,True
1,74,14,-75.2,39.27,3,Victim Was Stranger,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Purse-snatching,Embezzlement,Person,False,True
67,10,5,-75.34,39.43,10,Victim Was Sibling,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Homicide Offenses,Property,True,True
64,96,9,-74.85,39.38,9,Victim Was Spouse,F,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Robbery,Fraud Offenses,Person,True,True
68,46,4,-74.51,39.78,10,Victim Was Child,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Hotel/Motel/Etc.,Intimidation,Robbery,Property,True,True
8,12,1,-74.45,39.79,7,Victim Was Parent,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories,Extortion/Blackmail,Person,True,False
53,20,14,-74.55,39.92,8,Victim Was Neighbor,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,False Pretenses/Swindle/Confidence Game,Fraud Offenses,Person,True,True
33,77,9,-74.95,40.26,7,Victim Was Sibling,F,F,Hispanic or Latino,Not Hispanic or Latino,Asian,Asian,Cyberspace,Credit Card/Automated Teller Machine Fraud,Sex Offenses,Person,False,True
78,48,21,-75.16,40.5,12,Victim Was Acquaintance,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Credit Card/Automated Teller Machine Fraud,Larceny/Theft Offenses,Person,True,True
16,90,7,-75.03,41.05,1,Victim Was Sibling,M,M,Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Robbery,Person,True,True
97,18,5,-74.42,41.11,6,Relationship Unknown,M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Wire Fraud,Embezzlement,Property,True,True
77,53,17,-75.32,41.07,7,Victim Was Child,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Credit Card/Automated Teller Machine Fraud,Counterfeiting/Forgery,Person,True,True
42,7,8,-74.09,41.16,3,Victim Was Acquaintance,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Wire Fraud,Motor Vehicle Theft,Person,True,False
87,73,22,-75.48,40.42,2,Victim Was Child,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Burglary/Breaking & Entering,Stolen Property Offenses,Property,True,True
88,26,21,-74.4,41.18,8,Victim Was Parent,M,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,All Other Larceny,Fraud Offenses,Property,True,True
20,78,19,-74.87,39.55,2,Victim Was Child,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Destruction/Damage/Vandalism of Property,Motor Vehicle Theft,Property,True,True
55,88,14,-75.21,40.44,6,Victim was Ex-Spouse,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Purse-snatching,Motor Vehicle Theft,Person,True,True
72,34,21,-74.86,40.16,7,Victim Was Child,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property,Homicide Offenses,Property,True,False
78,70,14,-75.34,40.69,3,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Theft From Motor Vehicle,Bribery,Property,True,True
10,13,7,-74.24,40.86,3,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Kidnapping/Abduction,Fraud Offenses,Property,True,True
72,57,20,-74.11,40.64,8,Victim Was Sibling,F,M,Not Hispanic or Latino,Not Hispanic or Latino,American Indian or Alaska Native,Black or African American,Residence/Home,Impersonation,Homicide Offenses,Property,True,True
11,70,12,-73.99,40.48,6,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Destruction/Damage/Vandalism of Property,Bribery,Property,False,True
36,95,3,-74.71,39.58,7,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Theft From Building,Arson,Person,True,True
50,70,23,-73.95,41.12,5,Victim Was Parent,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Sodomy,Assault Offenses,Property,True,True
94,68,12,-75.12,40.42,12,Victim Was Friend,F,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Kidnapping/Abduction,Fraud Offenses,Property,False,True
84,10,0,-74.48,41.2,1,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Impersonation,Stolen Property Offenses,Person,True,True
98,16,2,-75.03,40.99,7,Victim Was Neighbor,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Statutory Rape,Sex Offenses,Property,True,True
23,29,4,-75.4,39.37,8,Victim Was Neighbor,M,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Theft From Motor Vehicle,Robbery,Property,True,True
34,62,4,-75.51,41.28,4,Victim Was Stranger,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Identity Theft,Stolen Property Offenses,Person,True,True
44,81,1,-74.35,40.64,11,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Burglary/Breaking & Entering,Extortion/Blackmail,Property,True,True
33,11,11,-73.91,39.02,4,Victim Was Child,M,F,Not Hispanic or Latino,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Black or African American,Highway/Road/Alley/Street/Sidewalk,Statutory Rape,Robbery,Property,True,True
89,77,13,-75.47,40.7,9,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Cyberspace,Aggravated Assault,Extortion/Blackmail,Property,True,False
75,90,17,-74.1,39.28,1,Victim Was Stranger,M,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sexual Assault With An Object,Motor Vehicle Theft,Person,True,False
73,45,19,-74.38,40.6,1,Victim Was Friend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Theft From Building,Embezzlement,Property,True,False
65,65,16,-74.98,39.83,9,Victim Was Sibling,F,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,False Pretenses/Swindle/Confidence Game,Arson,Person,True,False
98,60,3,-75.46,40.2,7,Victim Was Child,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Theft From Motor Vehicle,Homicide Offenses,Property,True,True
11,5,9,-74.65,40.91,4,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Black or African American,Residence/Home,Statutory Rape,Robbery,Person,True,True
18,18,4,-74.06,39.65,10,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Commercial/Office Building,Fondling,Robbery,Person,True,False
38,52,22,-75.43,40.05,6,Victim Was Friend,F,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Credit Card/Automated Teller Machine Fraud,Sex Offenses,Person,True,True
63,30,8,-74.94,39.94,7,Victim Was Other Family Member,M,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,False Pretenses/Swindle/Confidence Game,Human Trafficking,Person,True,True
19,67,9,-74.62,41.26,5,Victim Was Acquaintance,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Robbery,Burglary/Breaking & Entering,Person,True,True
44,36,11,-74.37,39.93,7,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Fondling,Motor Vehicle Theft,Person,True,True
3,50,2,-74.06,40.54,7,Victim Was Acquaintance,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Drug Store/Doctor's Office/Hospital,Simple Assault,Assault Offenses,Person,False,True
58,62,19,-74.42,40.32,4,Victim Was Friend,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Kidnapping/Abduction,Fraud Offenses,Property,True,True
79,34,5,-74.09,40.2,10,Victim Was Friend,M,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Murder and Nonnegligent Manslaughter,Sex Offenses,Property,True,True
59,34,3,-75.39,39.35,11,Victim Was Spouse,F,M,Hispanic or Latino,Hispanic or Latino,White,White,Convenience Store,Fondling,Destruction/Damage/Vandalism of Property,Person,False,True
29,13,12,-75.15,40.78,6,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Shoplifting,Robbery,Property,True,True
9,86,14,-74.02,40.31,11,Relationship Unknown,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Native Hawaiian or Other Pacific Islander,Residence/Home,Sexual Assault With An Object,Arson,Property,True,True
74,42,23,-75.02,39.96,7,Victim Was Child,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Larceny/Theft Offenses,Property,True,True
98,12,4,-74.07,40.06,10,Victim Was Child,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Wire Fraud,Embezzlement,Person,True,True
82,95,21,-74.71,40.18,2,Victim Was Parent,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Destruction/Damage/Vandalism of Property,Person,True,False
85,79,22,-74.78,39.23,10,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,False Pretenses/Swindle/Confidence Game,Sex Offenses,Property,True,False
6,74,0,-74.01,40.71,7,Victim Was Sibling,F,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Stolen Property Offenses,Destruction/Damage/Vandalism of Property,Person,False,True
