data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2022,188978100,157978655,26C,C,7,,
2022,188978101,157978656,13A,C,35,,
2022,184947264,154477122,220,C,35,,N
2022,188978102,157978657,280,C,25,,
2022,188978103,157978658,13B,C,25,,
2022,185747438,155167710,23H,C,11,,
2022,188978104,157978659,720,C,24,,
2022,188978105,157978660,23H,C,33,,
2022,186669731,155977672,11D,C,35,,
2022,188978106,157978661,290,C,35,,
2022,187041243,156298015,35A,C,35,,
2022,188978107,157978662,290,C,32,,
2022,192160935,160749744,35A,C,33,,
2022,189000936,157998469,26F,A,98,,
2022,188978109,157978664,26C,C,15,,
2022,188978110,157978665,23H,A,35,,
2022,189268043,158230862,240,C,35,,
2022,188978111,157978666,13B,C,35,,
2022,189432299,158374685,13B,C,35,,
2022,188978112,157978667,23H,C,17,,
2022,188978113,157978668,23C,C,17,,
2022,190722100,159499696,23G,C,11,,
2022,188978114,157978669,720,C,33,,
2022,188978115,157978670,23H,C,35,,
2022,200829803,168312195,35A,C,35,,
2022,188978116,157978671,13B,C,33,,
2022,188978117,157978672,720,C,33,,
2022,198429811,166220366,220,C,41,,F
2022,188978118,157978673,290,C,35,,
2022,192160936,160749745,11D,C,35,,
2022,196194669,164265475,220,C,30,,F
2022,196398943,164452295,23F,C,98,,
2022,196398944,164452295,290,C,98,,
2022,196398945,164452295,23H,C,98,,
2022,196398946,164452295,23C,C,14,,
2022,196194670,164265475,23H,C,30,,
2022,178372062,148744988,13B,C,35,,
2022,192160937,160749746,290,C,35,,
2022,192160938,160749747,290,C,35,,
2022,192160939,160749748,23H,C,35,,
2022,192160940,160749749,13C,C,15,,
2022,192160942,160749751,290,C,35,,
2022,192160943,160749752,250,C,7,,
2022,192160944,160749753,13B,C,35,,
2022,192160945,160749754,26C,A,7,,
2022,192160946,160749755,23H,C,11,,
2022,192160947,160749756,26C,A,7,,
2022,192160948,160749757,13A,C,35,,
2022,202076691,169381018,23H,C,37,,
2022,192160950,160749759,23H,C,14,,
2022,192160951,160749760,23H,C,35,,
2022,192160952,160749761,240,C,35,,
2022,192160953,160749761,23H,C,35,,
2022,192160954,160749761,23F,C,35,,
2022,192160955,160749761,26C,C,35,,
2022,192160956,160749761,250,C,35,,
2022,192160957,160749762,290,C,35,,
2022,192160958,160749763,290,C,32,,
2022,192160959,160749764,23C,C,17,,
2022,192160960,160749765,26C,C,19,,
2022,192160961,160749766,23C,C,19,,
2022,192160962,160749767,290,C,32,,
2022,192160963,160749768,13B,C,35,,
2022,192160964,160749769,290,C,25,,
2022,192160965,160749770,290,C,35,,
2022,192160966,160749771,26C,C,98,,
2022,192160968,160749773,290,C,35,,
2022,192160969,160749774,13B,C,35,,
2022,192160970,160749774,520,C,35,,
2022,192160971,160749775,13B,C,35,,
2022,192160972,160749776,720,C,14,,
2022,192160973,160749777,26C,C,15,,
2022,192160974,160749778,26C,C,98,,
2022,192160975,160749779,290,C,32,,
2022,192160976,160749780,23H,A,35,,
2022,192160977,160749781,290,C,35,,
2022,192160978,160749782,26C,C,15,,
2022,192160979,160749783,26C,C,15,,
2022,192160980,160749784,23C,C,17,,
2022,192160981,160749785,23C,C,17,,
2022,192160982,160749786,13B,C,44,,
2022,192160983,160749787,23H,C,7,,
2022,192160984,160749788,13A,C,35,,
2022,192160985,160749788,290,C,35,,
2022,192160986,160749789,23H,C,35,,
2022,192160987,160749790,23H,C,35,,
2022,192160988,160749791,13A,C,35,,
2022,192160989,160749792,13A,C,26,,
2022,192160990,160749792,13C,C,26,,
2022,192160991,160749792,520,C,26,,
2022,199148173,166851320,11D,C,21,,
2022,192160992,160749793,290,C,32,,
2022,192160993,160749794,23H,C,17,,
2022,192160994,160749795,26C,C,98,,
2022,192160995,160749796,26A,C,98,,
2022,192160996,160749797,23C,C,14,,
2022,192160997,160749798,23H,C,35,,
2022,192160998,160749798,240,C,35,,
2022,192161000,160749800,13B,C,25,,
2022,199148174,166851321,720,C,21,,
2022,192161002,160749802,11D,C,35,,
2022,192161003,160749803,23H,C,25,,
2022,192161004,160749804,220,C,33,,N
2022,192161005,160749804,23H,C,98,,
2022,192161006,160749805,220,C,33,,N
2022,192161007,160749805,23H,C,33,,
2022,192161008,160749806,23F,C,8,,
2022,192161009,160749807,290,C,40,,
2022,192161010,160749808,13B,C,7,,
2022,199148175,166851322,11D,C,29,,
2022,192161011,160749809,23H,C,35,,
2022,192458302,161003335,13B,C,35,,
2022,192458303,161003335,290,C,35,,
2022,196167822,164242308,13C,C,25,,
2022,192458305,161003337,13B,C,32,,
2022,192458306,161003338,26B,C,98,,
2022,192458307,161003339,26B,C,98,,
2022,202076692,169381019,09A,C,35,,
2022,192458309,161003341,220,A,35,,N
2022,192458310,161003342,26C,C,98,,
2022,192458311,161003343,26C,C,15,,
2022,192458312,161003344,26C,C,15,,
2022,192458315,161003347,23H,C,98,,
2022,192458316,161003348,23H,C,98,,
2022,192458317,161003349,220,C,37,,F
2022,192458318,161003349,290,C,37,,
2022,192458319,161003350,23C,C,17,,
2022,192458320,161003351,23C,C,17,,
2022,192458321,161003352,290,C,11,,
2022,192458322,161003353,13A,C,35,,
2022,192458323,161003354,13B,C,26,,
2022,192458324,161003355,290,C,35,,
2022,192458325,161003356,26C,C,98,,
2022,192458326,161003357,23H,C,35,,
2022,192458327,161003358,23C,A,17,,
2022,192458329,161003360,13C,C,37,,
2022,192458330,161003361,210,C,15,,
2022,192458331,161003362,23C,C,17,,
2022,196167825,164242311,13B,C,25,,
2022,192458332,161003363,26C,C,15,,
2022,192458333,161003364,290,C,35,,
2022,199148176,166851323,23H,C,35,,
2022,192458335,161003366,23C,C,17,,
2022,192458336,161003367,220,C,98,,N
2022,192458337,161003368,23C,C,17,,
2022,178372063,148744989,13B,C,8,,
2022,199148177,166851324,13C,C,35,,
2022,192458339,161003370,13B,C,35,,
2022,178372065,148744991,290,C,25,,
2022,192458341,161003372,35A,C,14,,
2022,192458342,161003373,23C,C,24,,
2022,192458343,161003374,26C,C,7,,
2022,192458344,161003375,13C,C,98,,
2022,192458345,161003376,220,C,8,,N
2022,192458346,161003376,290,C,8,,
2022,192458347,161003377,290,A,35,,
2022,192458348,161003378,13B,C,35,,
2022,192458349,161003379,13B,C,35,,
2022,192458350,161003380,120,C,11,,
2022,192458351,161003381,13A,C,35,,
2022,192458352,161003381,290,C,35,,
2022,178372066,148744992,120,C,25,,
2022,192458353,161003382,23C,C,17,,
2022,192458354,161003383,11D,C,32,,
2022,178372067,148744993,11D,C,35,,
2022,192458355,161003384,290,C,21,,
2022,178372068,148744994,23H,C,25,,
2022,192458356,161003385,23H,C,35,,
2022,178372069,148744995,26A,C,7,,
2022,192458357,161003386,35B,C,37,,
2022,192458358,161003387,26B,C,35,,
2022,178372070,148744996,26E,C,15,,
2022,192458359,161003388,23H,C,35,,
2022,178372071,148744997,13C,C,40,,
2022,192458360,161003389,26C,C,98,,
2022,192458361,161003390,290,C,38,,
2022,178372072,148744997,520,C,40,,
2022,183990435,153634903,23H,C,35,,
2022,192458362,161003391,13B,C,35,,
2022,183990436,153634904,290,C,33,,
2022,196167827,164242313,23H,C,17,,
2022,196167829,164242315,26C,C,98,,
2022,183990437,153634905,520,C,35,,
2022,196167831,164242317,290,C,25,,
2022,183990438,153634905,13C,C,35,,
2022,183990439,153634906,35A,C,19,,
2022,196167833,164242319,290,C,32,,
2022,196167835,164242321,290,C,35,,
2022,181463035,151430235,13C,C,15,,
2022,196167837,164242323,290,C,32,,
2022,181463037,151430237,26A,C,37,,
2022,196167839,164242325,290,C,32,,
2022,196167842,164242327,13B,C,35,,
2022,181459971,151427586,26F,C,15,,
2022,196167845,164242329,26C,C,98,,
2022,199148178,166851325,23H,C,98,,
2022,181459972,151427586,26B,C,44,,
2022,199148179,166851325,26B,C,98,,
2022,181459973,151427587,13C,C,35,,
2022,196167850,164242333,23C,C,17,,
2022,181459974,151427588,26C,C,15,,
2022,196167851,164242334,290,C,35,,
2022,176872658,147430904,35A,C,40,,
2022,196167855,164242337,26C,C,98,,
2022,196167856,164242337,26B,C,15,,
2022,196167858,164242339,23H,C,24,,
2022,181459975,151427589,290,C,44,,
2022,196167860,164242341,250,C,7,,
2022,181459976,151427590,26F,C,15,,
2022,196167862,164242343,23C,C,24,,
2022,177079943,147615717,23G,C,25,,
2022,199148180,166851326,11D,C,35,,
2022,199148181,166851327,23C,C,17,,
2022,177079944,147615718,13B,C,35,,
2022,196167866,164242347,23H,C,41,,
2022,183990440,153634907,11D,C,35,,
2022,196167868,164242349,220,C,35,,N
2022,196167872,164242352,13B,C,35,,
2022,181459977,151427591,26F,C,15,,
2022,196167874,164242354,13B,C,32,,
2022,183990441,153634908,11D,C,35,,
2022,196167876,164242356,290,C,32,,
2022,181459978,151427592,290,C,8,,
2022,196167878,164242358,13A,C,11,,
2022,196167880,164242360,290,C,98,,
2022,179186145,149458449,13B,C,25,,
2022,196167883,164242363,13C,C,35,,
2022,181459979,151427593,13C,C,35,,
2022,196167885,164242365,23C,C,17,,
2022,196167887,164242367,23F,A,33,,
2022,181459980,151427594,13C,C,35,,
2022,196167889,164242369,23C,C,17,,
2022,178231051,148623053,35A,C,25,,
2022,202076693,169381020,220,C,37,,F
2022,178231052,148623053,35B,C,25,,
2022,196167892,164242372,13B,C,35,,
2022,181459981,151427595,26F,C,15,,
2022,196167894,164242374,290,C,35,,
2022,181459982,151427595,26C,C,15,,
2022,181459983,151427596,13C,C,15,,
2022,196167898,164242377,13C,C,40,,
2022,196167900,164242379,13B,C,33,,
2022,181459984,151427597,23F,C,35,,
2022,196167901,164242379,290,C,35,,
2022,196167903,164242381,13A,C,25,,
2022,181459985,151427598,13C,C,15,,
2022,196167905,164242383,120,C,32,,
2022,181459986,151427599,13C,C,8,,
2022,196167907,164242385,23F,C,35,,
2022,196167908,164242385,290,C,35,,
2022,181459987,151427600,26F,C,7,,
2022,196167910,164242387,23C,C,17,,
2022,178780760,149106722,250,C,25,,
2022,196167912,164242389,35A,C,14,,
2022,196167914,164242391,13B,C,25,,
2022,178780761,149106723,13B,C,8,,
2022,196167916,164242393,35A,C,32,,
2022,196167917,164242393,35B,C,32,,
2022,181459988,151427601,26F,C,15,,
2022,196167919,164242395,13A,C,25,,
2022,178858615,149173585,13B,C,8,,
2022,196167921,164242397,23H,C,35,,
2022,196167922,164242397,290,C,35,,
2022,196167925,164242400,26C,C,15,,
2022,178858617,149173587,13B,C,35,,
2022,196167927,164242402,23C,C,17,,
2022,178858619,149173589,23H,C,35,,
2022,196167929,164242404,13C,C,15,,
2022,196167931,164242406,13B,C,35,,
2022,178858621,149173591,23D,C,11,,
2022,196167933,164242408,23C,A,17,,
2022,179186146,149458450,11D,C,3,,
2022,196167935,164242410,290,C,35,,
2022,178858622,149173592,23H,C,35,,
2022,196167936,164242411,23C,C,17,,
2022,196167938,164242413,26B,C,35,,
2022,183990442,153634909,26F,C,15,,
2022,196167940,164242415,23H,C,98,,
2022,178053478,148468795,35A,C,40,,
2022,196167942,164242417,290,C,35,,
2022,196167945,164242419,26C,A,98,,
2022,178372073,148744998,13A,C,25,,
2022,196167948,164242421,23C,C,17,,
2022,178372074,148744999,280,C,26,,
2022,196167950,164242423,13A,C,35,,
2022,178858624,149173594,220,C,35,,N
2022,196167952,164242425,720,C,17,,
2022,202076695,169381022,13B,C,35,,
2022,178858626,149173596,13B,C,25,,
2022,196167956,164242429,290,C,32,,
2022,178858627,149173597,26A,C,15,,
2022,196167958,164242431,26A,C,15,,
2022,178858630,149173599,23D,C,8,,
2022,196167960,164242433,210,C,15,,
2022,178858631,149173600,26A,C,15,,
2022,196167962,164242435,13B,C,35,,
2022,196167964,164242437,13B,C,35,,
2022,178858633,149173602,26D,C,15,,
2022,196398947,164452296,13B,C,35,,
2022,178231053,148623054,250,C,7,,
2022,196398949,164452298,23H,C,98,,
2022,178391608,148761383,13C,C,15,,
2022,196398950,164452299,23H,C,35,,
2022,196167967,164242440,23H,C,35,,
2022,178391609,148761384,290,C,40,,
2022,196398952,164452301,23C,C,17,,
2022,184232224,153844620,13C,C,15,,
2022,196398953,164452302,290,C,2,,
2022,196398954,164452303,23C,C,17,,
2022,184232225,153844621,290,C,11,,
2022,196398956,164452305,23H,C,44,,
2022,178391610,148761385,23D,C,37,,
2022,196398957,164452306,13A,C,35,,
2022,196398958,164452306,520,C,35,,
2022,178391611,148761386,13B,C,8,,
2022,196398960,164452308,26A,A,7,,
2022,196398961,164452309,290,C,35,,
2022,178210849,148605386,13B,C,35,,
2022,196398963,164452311,290,C,18,,
2022,184232226,153844622,13B,C,35,,
2022,196398964,164452312,520,C,35,,
2022,196398965,164452313,13B,C,37,,
2022,178490311,148847066,290,C,35,,
2022,196398967,164452315,23C,C,17,,
2022,184232227,153844623,210,A,15,,
2022,196398970,164452317,100,C,25,,
2022,196398971,164452318,290,C,35,,
2022,184232228,153844624,13C,C,15,,
2022,199148182,166851328,220,A,35,,N
2022,178322937,148702811,240,C,35,,
2022,199148183,166851329,13A,C,35,,
2022,199148184,166851330,23C,C,17,,
2022,178231054,148623055,13B,C,35,,
2022,196398975,164452322,13B,C,35,,
2022,184232229,153844625,26G,C,15,,
2022,196398977,164452324,290,C,32,,
2022,184232230,153844625,26F,C,15,,
2022,196398978,164452325,23C,C,24,,
2022,178391612,148761387,13A,C,8,,
2022,199148185,166851331,13B,C,14,,
2022,184232231,153844626,220,C,11,,F
2022,196398980,164452327,290,C,32,,
2022,184232232,153844627,35A,C,40,,
2022,196398982,164452329,23H,C,35,,
2022,184228520,153841358,26F,C,15,,
2022,196398983,164452330,23H,C,35,,
2022,196398985,164452332,26C,C,35,,
2022,184228521,153841358,26B,C,15,,
2022,178322939,148702813,13B,C,35,,
2022,196398986,164452333,13A,C,35,,
2022,196398987,164452333,290,C,35,,
2022,184232233,153844628,26A,C,7,,
2022,196398988,164452334,26B,C,17,,
2022,196398990,164452336,23H,C,6,,
2022,178391614,148761389,290,C,11,,
2022,196398991,164452337,26C,C,44,,
2022,184232234,153844629,13B,C,11,,
2022,196398993,164452339,26C,C,7,,
2022,181453527,151421963,11D,C,35,,
2022,196398994,164452340,23C,C,30,,
2022,196398996,164452342,23H,C,98,,
2022,180075474,150221949,13B,C,35,,
2022,196398997,164452343,11D,C,26,,
2022,199148186,166851332,13B,C,35,,
2022,184232235,153844630,26B,C,7,,
2022,196398998,164452344,35A,C,25,,
2022,184232236,153844630,26F,C,7,,
2022,184232237,153844631,23H,C,44,,
2022,196399000,164452346,13B,C,35,,
2022,196399001,164452347,23C,C,17,,
2022,178391615,148761390,13B,C,8,,
2022,196399003,164452349,23H,C,37,,
2022,184232238,153844632,23D,C,35,,
2022,196399004,164452350,23H,C,14,,
2022,184228522,153841359,240,C,41,,
2022,196399006,164452352,23C,C,44,,
2022,196399007,164452352,35B,C,33,,
2022,184228523,153841360,290,C,35,,
2022,196399008,164452353,23H,C,35,,
2022,179204550,149473748,13B,C,14,,
2022,196399009,164452354,26B,C,41,,
2022,196399010,164452355,250,A,11,,
2022,184228524,153841361,240,C,35,,
2022,196399013,164452357,290,C,35,,
2022,184228525,153841362,26F,C,15,,
2022,196399014,164452358,13B,C,30,,
2022,196399016,164452360,210,C,15,,
2022,179204551,149473749,250,C,25,,
2022,199148187,166851333,720,C,35,,
2022,179204552,149473749,23G,C,33,,
2022,184075873,153707288,13A,C,35,,
2022,196399018,164452362,290,C,35,,
2022,196399020,164452364,290,C,32,,
2022,184228526,153841363,290,C,35,,
2022,199148188,166851334,23H,C,37,,
2022,179019499,149314679,35A,C,40,,
2022,199148189,166851335,23H,C,26,,
2022,199148190,166851336,23D,C,35,,
2022,184228527,153841364,26B,C,7,,
2022,199148191,166851337,23H,A,11,,
2022,184075874,153707289,13C,C,35,,
2022,199148192,166851338,13B,C,25,,
2022,199148193,166851339,13B,C,35,,
2022,179196565,149466999,13B,C,25,,
2022,199148194,166851340,13A,C,35,,
2022,199148195,166851341,26A,C,35,,
2022,184075876,153707291,23H,C,35,,
2022,199148196,166851342,35A,C,35,,
2022,184075877,153707292,290,C,35,,
2022,199148197,166851343,26A,C,98,,
2022,179196566,149467000,13B,C,25,,
2022,199148198,166851344,23H,C,14,,
2022,199148199,166851345,35A,C,33,,
2022,179204553,149473750,35A,C,40,,
2022,199148200,166851346,35B,C,23,,
2022,184075878,153707293,13C,C,35,,
2022,199148201,166851347,290,C,40,,
2022,184075879,153707294,26A,C,15,,
2022,199148202,166851348,23C,C,17,,
2022,199148203,166851349,35A,C,14,,
2022,184075880,153707294,26E,C,15,,
2022,199148204,166851350,13B,C,35,,
2022,184075881,153707295,26A,C,15,,
2022,199148205,166851351,13A,C,35,,
2022,184075882,153707296,13B,C,44,,
2022,199148206,166851352,26B,C,15,,
2022,199148207,166851353,210,A,35,,
2022,181453528,151421964,13B,C,35,,
2022,199148208,166851354,220,C,35,,N
2022,180075475,150221950,13B,C,35,,
2022,199148209,166851355,23C,C,17,,
2022,180152507,150288654,23D,C,11,,
2022,199148210,166851356,290,C,35,,
2022,199148211,166851357,23H,C,11,,
2022,180152509,150288656,26A,A,15,,
2022,202076696,169381023,220,C,35,,F
2022,202076697,169381023,23H,C,35,,
2022,202076698,169381023,290,C,35,,
2022,180152513,150288660,23H,C,37,,
2022,199148213,166851359,13B,C,35,,
2022,199148214,166851360,26C,C,7,,
2022,180152516,150288662,23D,C,37,,
2022,202076699,169381024,290,C,35,,
2022,199148216,166851362,220,C,35,,N
2022,180152520,150288664,23D,C,37,,
2022,199148217,166851363,23H,C,35,,
2022,180152522,150288666,26G,C,15,,
2022,180152523,150288666,26B,C,15,,
2022,180128391,150267544,13B,C,25,,
2022,199148218,166851364,23F,C,33,,
2022,199148219,166851365,23F,C,33,,
2022,199148220,166851365,290,C,33,,
2022,184365569,153961606,13C,C,35,,
2022,199148221,166851366,23C,C,24,,
2022,184365570,153961607,250,C,7,,
2022,199148222,166851367,23B,C,43,,
2022,199148223,166851368,23H,C,14,,
2022,180383099,150486770,26G,A,15,,
2022,199148224,166851369,290,C,35,,
2022,180383105,150486774,13B,C,35,,
2022,199148225,166851370,13B,C,38,,
2022,199148226,166851371,23C,C,17,,
2022,180383109,150486777,13B,C,35,,
2022,199148227,166851372,13B,C,35,,
2022,199148228,166851372,290,C,35,,
2022,184369319,153964934,520,C,19,,
2022,199148229,166851373,290,C,35,,
2022,199148230,166851373,13B,C,35,,
2022,199148231,166851374,35A,C,25,,
2022,199148232,166851374,35B,C,25,,
2022,180128392,150267545,13B,C,19,,
2022,199148233,166851375,290,C,11,,
2022,180128393,150267546,13B,C,35,,
2022,199148234,166851376,13B,C,14,,
2022,180383112,150486780,26A,A,37,,
2022,199148235,166851377,13B,C,35,,
2022,199148236,166851378,23C,C,17,,
2022,180383115,150486783,23F,C,25,,
2022,202076700,169381025,23H,C,43,,
2022,184484116,154064460,26A,C,6,,
2022,199148237,166851379,23F,C,35,,
2022,182649846,152466244,290,C,11,,
2022,202076714,169381039,220,A,35,,F
2022,180383117,150486785,220,C,35,,N
2022,180383118,150486785,13C,C,37,,
2022,182649847,152466245,13B,C,19,,
2022,184369320,153964935,13B,C,25,,
2022,182649848,152466246,120,C,25,,
2022,184369321,153964936,23H,C,40,,
2022,202076750,169381071,23H,C,33,,
2022,184369322,153964937,11D,C,35,,
2022,184369323,153964938,26A,C,7,,
2022,184369325,153964940,26B,C,15,,
2022,184369326,153964941,23H,C,24,,
2022,184369327,153964942,210,C,15,,
2022,184369328,153964942,26A,C,15,,
2022,181317851,151307100,23H,C,32,,
2022,180883459,150926498,13A,C,8,,
2022,180883460,150926499,13B,C,25,,
2022,180883461,150926500,13B,C,25,,
2022,182649849,152466247,13B,C,25,,
2022,180883462,150926501,13A,C,35,,
2022,181317853,151307102,13C,C,35,,
2022,184365571,153961608,290,C,12,,
2022,184365573,153961610,13C,C,35,,
2022,182649850,152466248,290,C,11,,
2022,181317854,151307103,23D,C,35,,
2022,184365574,153961611,290,C,35,,
2022,184233501,153845738,11D,C,35,,
2022,184365575,153961612,26B,C,14,,
2022,183209862,152951621,13C,C,15,,
2022,184233502,153845739,23D,C,35,,
2022,184233503,153845740,13C,C,35,,
2022,184233504,153845741,13B,C,8,,
2022,184232239,153844633,13B,C,8,,
2022,181432823,151403874,13B,C,8,,
2022,178199975,148595486,13B,C,35,,
2022,184232240,153844634,13B,C,8,,
2022,178199977,148595488,23H,C,35,,
2022,184232241,153844635,13C,C,35,,
2022,178199980,148595491,13A,C,35,,
2022,181432825,151403876,26B,C,44,,
2022,178199983,148595494,23H,C,35,,
2022,178199985,148595496,35A,C,25,,
2022,178199986,148595496,35B,C,25,,
2022,181432826,151403877,26F,C,15,,
2022,178199989,148595499,23H,C,35,,
2022,181432827,151403877,26A,C,15,,
2022,181432828,151403878,290,C,13,,
2022,178199993,148595503,220,C,32,,F
2022,178199994,148595503,290,C,32,,
2022,178199995,148595503,520,C,32,,
2022,184232242,153844636,11D,C,35,,
2022,178199998,148595506,13C,C,35,,
2022,178200000,148595508,290,C,35,,
2022,178200001,148595508,13B,C,35,,
2022,184232243,153844637,23D,C,19,,
2022,179994546,150152011,13B,C,35,,
2022,182649851,152466249,120,C,6,,
2022,182647986,152464532,11D,C,35,,
2022,182649852,152466249,240,C,6,,
2022,179994554,150152017,35A,C,26,,
2022,184232244,153844638,13B,C,41,,
2022,179994555,150152017,35B,C,26,,
2022,179994560,150152021,23H,C,11,,
2022,184232245,153844639,23C,C,44,,
2022,179994564,150152024,35A,C,14,,
2022,182649853,152466250,23G,C,25,,
2022,179994567,150152027,200,C,21,,
2022,184232246,153844640,290,C,19,,
2022,179994572,150152030,35A,C,25,,
2022,184232247,153844641,13B,C,8,,
2022,179994576,150152034,35A,C,25,,
2022,179994577,150152034,35B,C,25,,
2022,181736682,151668812,23F,C,19,,
2022,179994584,150152038,520,C,25,,
2022,181736683,151668813,290,C,25,,
2022,179994585,150152039,13B,C,26,,
2022,179994591,150152045,23H,C,35,,
2022,184232248,153844642,23D,C,44,,
2022,182647987,152464533,35B,C,25,,
2022,184232249,153844643,13C,C,35,,
2022,182647988,152464534,13A,C,25,,
2022,182649854,152466251,13C,C,15,,
2022,182647989,152464535,13B,C,32,,
2022,183209863,152951622,35A,C,40,,
2022,182647990,152464536,35A,C,25,,
2022,182647991,152464536,520,C,25,,
2022,182647992,152464537,35A,C,25,,
2022,183209865,152951624,35A,C,40,,
2022,182647993,152464538,35A,C,25,,
2022,184484119,154064463,26A,C,35,,
2022,184241463,153852827,290,C,35,,
2022,182649855,152466252,520,C,35,,
2022,182647995,152464540,520,C,25,,
2022,182647996,152464541,35B,C,25,,
2022,181736684,151668814,23D,C,11,,
2022,182857578,152644687,35B,C,25,,
2022,182649856,152466253,13B,C,40,,
2022,182857580,152644689,23H,C,98,,
2022,181736685,151668815,290,C,26,,
2022,182857581,152644690,13B,C,35,,
2022,182649857,152466254,13C,C,35,,
2022,182857584,152644693,13A,C,98,,
2022,181736686,151668816,26A,A,15,,
2022,184241464,153852828,35A,C,25,,
2022,184241465,153852829,35A,C,25,,
2022,184484122,154064466,13B,C,25,,
2022,184241466,153852830,26C,C,7,,
2022,181736687,151668817,13C,C,35,,
2022,184241467,153852831,23H,C,44,,
2022,182649858,152466255,13B,C,35,,
2022,184241468,153852832,35A,C,25,,
2022,184241469,153852833,35B,C,25,,
2022,182649859,152466256,11A,C,19,,
2022,184241470,153852834,13B,C,35,,
2022,182649860,152466257,35A,C,40,,
2022,184241471,153852835,35A,C,25,,
2022,184241472,153852835,35B,C,25,,
2022,182649861,152466258,13B,C,37,,
2022,194325801,162630529,13B,C,26,,
2022,182649862,152466259,26F,C,15,,
2022,184241474,153852837,13B,C,35,,
2022,184241475,153852838,23C,C,17,,
2022,182649864,152466261,13C,C,35,,
2022,184241476,153852839,13B,C,35,,
2022,184241477,153852839,290,C,35,,
2022,181767377,151695697,13A,C,35,,
2022,187639064,156813052,26B,C,35,,
2022,187639065,156813052,23H,C,35,,
2022,182649865,152466262,26F,C,15,,
2022,184241478,153852840,35A,C,25,,
2022,184365576,153961613,26A,C,11,,
2022,186684889,155990824,13B,C,35,,
2022,182649866,152466263,13B,C,35,,
2022,186684890,155990825,13B,C,26,,
2022,186684891,155990825,520,C,26,,
2022,186684892,155990826,13B,C,35,,
2022,182649867,152466264,26E,C,15,,
2022,186684893,155990827,290,C,11,,
2022,182649868,152466265,13C,C,35,,
2022,186684894,155990828,280,C,25,,
2022,189155211,158133214,370,C,15,,
2022,187639066,156813053,220,C,26,1,N
2022,187639067,156813053,23H,C,26,,
2022,186684895,155990829,11A,A,35,,
2022,182649869,152466266,26F,C,15,,
2022,187639068,156813054,13A,C,25,,
2022,187639069,156813054,520,C,35,,
2022,182649870,152466267,26A,C,15,,
2022,187639070,156813055,290,C,35,,
2022,182649871,152466268,13C,C,33,,
2022,187639071,156813056,23H,C,14,,
2022,187639072,156813057,13B,C,10,,
2022,182649872,152466269,13B,C,35,,
2022,187639073,156813058,26B,C,98,,
2022,182649873,152466270,13C,C,15,,
2022,189429252,158372029,13B,C,25,,
2022,182649874,152466271,23H,C,35,,
2022,187639075,156813060,35A,C,25,,
2022,187639076,156813060,35B,C,25,,
2022,182649875,152466272,13B,C,32,,
2022,187639077,156813061,35A,C,25,,
2022,187639078,156813062,13B,C,35,,
2022,189429253,158372030,35A,C,25,,
2022,189429254,158372031,35A,C,25,,
2022,189429255,158372031,35B,C,25,,
2022,184337292,153936823,13B,C,24,,
2022,189429256,158372032,13B,C,26,,
2022,182649876,152466273,11A,C,35,,
2022,189429257,158372033,35B,C,25,,
2022,189429258,158372033,35A,C,25,,
2022,184337293,153936824,35A,C,19,,
2022,189429259,158372034,23H,C,44,,
2022,184337294,153936825,13B,C,8,,
2022,189429260,158372035,13C,C,14,,
2022,189429261,158372036,13B,C,35,,
2022,182649877,152466274,270,C,15,,
2022,189429262,158372037,290,C,25,,
2022,184337295,153936826,13B,C,25,,
2022,190600748,159395987,35A,C,26,,
2022,184339685,153938972,26A,C,14,,
2022,189429264,158372039,11D,C,38,,
2022,184365577,153961614,13C,C,35,,
2022,189429265,158372040,290,C,25,,
2022,189429266,158372041,290,C,35,,
2022,184365578,153961615,13B,C,8,,
2022,190600749,159395988,290,C,25,,
2022,182649878,152466275,13B,C,35,,
2022,189429267,158372042,35A,C,25,,
2022,184365579,153961616,23H,C,25,,
2022,192279805,160851974,23H,C,35,,
2022,184365580,153961616,23F,C,25,,
2022,182649880,152466277,23H,C,35,,
2022,192279806,160851975,23H,C,11,,
2022,190600753,159395992,26B,C,14,,
2022,182649881,152466278,35A,C,40,,
2022,190600755,159395994,23C,C,17,,
2022,182649882,152466279,35A,C,40,,
2022,190600756,159395995,13B,C,35,,
2022,184365581,153961617,290,C,44,,
2022,190600758,159395997,290,C,32,,
2022,184365583,153961619,11D,C,35,,
2022,192279807,160851976,13B,C,35,,
2022,184365585,153961621,290,C,32,,
2022,190600761,159396000,290,C,35,,
2022,182649883,152466280,13C,C,15,,
2022,192279808,160851977,290,C,35,,
2022,192279809,160851978,290,C,35,,
2022,182649884,152466281,13B,C,35,,
2022,192279810,160851979,13B,C,35,,
2022,184365586,153961622,26F,C,15,,
2022,192279811,160851980,13B,C,26,,
2022,184365587,153961622,26B,C,44,,
2022,192279812,160851981,13C,C,35,,
2022,184365588,153961623,13B,C,8,,
2022,194325802,162630530,13B,C,3,,
2022,184365590,153961625,13B,C,25,,
2022,192279814,160851983,13B,C,35,,
2022,182649885,152466282,13B,C,35,,
2022,192279815,160851984,290,C,35,,
2022,192279816,160851984,220,C,35,,F
2022,182649886,152466283,13B,C,33,,
2022,192279817,160851985,13A,C,26,,
2022,192279818,160851985,520,C,26,,
